na,37900
aj,40978
jr,904
rɤ,155
ɤʔ,178
ʔ่,13648
่m,2317
ma,7799
ar,7466
rɛː,183
ɛːk,313
kn,2840
aʔ,34120
ʔ้,19184
้n,9887
no,8181
op,5401
pr,10304
ra,32602
at͡ɕ,5012
t͡ɕeː,7626
eː้,9034
้aː,17621
aːt,6703
tr,8667
aŋ,6542
ŋa,19088
an,16713
neː,690
eːn,5432
nm,1268
mi,1102
it,6009
ta,3548
as,7705
so,1803
on,15571
n้,4128
aːŋ,5765
ŋo,18904
of,199
f้,185
aːl,2657
lɛ,12564
ɛpʰ,711
pʰɛː,1548
ɛː่,8793
่n,6391
ad,5869
di,1660
in,3349
nl,1483
loː,1095
oːk,538
ka,11625
ok,15052
k็,3131
็p,283
raː,7438
tt͡ɕ,617
t͡ɕaː,2748
aːk,7211
kr,4246
ruː,1607
uːp,346
po,916
n่,2202
่aː,17906
ŋl,615
ɛw,131
w่,5074
ŋp,812
peː,5670
aːɔː,583
ɔːj,6834
juː,4164
uː่,3980
kʰw,934
waː,6860
aːm,7921
mm,974
mɯː,3545
ɯːd,25
dɔː,237
่h,1148
heː,3659
nɯː,514
ɯːɔː,4536
ɔːpʰ,325
pʰi,586
iw,603
wo,5106
้a,1194
am,15932
ɛp,1342
aw,3220
wi,1979
ij,2645
jj,1308
jaː,3592
aːn,16404
akʰ,8215
kʰɔː,15173
ɔːŋ,25524
ŋpʰ,3349
pʰr,8161
aːp,5685
pk,66
kɔː,699
mn,1608
wa,9088
ntʰ,3913
tʰiː,8614
iː่,10089
ha,12144
nɯ,1707
ɯʔ,5337
่ŋ,8453
ko,3236
ot,10502
tm,483
miː,3261
iːkʰ,640
ms,963
ow,5319
ŋk,1272
kɤ,306
ɤd,138
da,10767
kʰɯ,1457
t͡ɕo,1467
oŋ,2574
ŋh,1615
j้,14673
้m,1004
iːk,1493
kw,1490
lɛː,2632
ɛː้,2955
้w,5108
็k,605
ɤt,1588
tkʰ,1756
ah,4916
eː็,7786
็n,6186
ŋn,1829
diː,1008
jɛː,115
kkʰ,1501
ʔɔː,2266
ɔːk,3497
kt͡ɕ,497
ɯːt,71
riː,1289
iːa̯,3597
a̯k,754
aːw,4746
aɔː,4903
k์,5393
์tʰ,2619
tʰo,2820
nŋ,3242
aːkʰ,4419
kʰɯː,1598
ɯːn,584
iːw,623
weː,971
eːl,2419
laː,5343
aːj,11041
jeː,5317
al,3547
aːt͡ɕʰ,1064
t͡ɕʰeː,1477
่s,1323
sɔː,1459
ŋm,1346
iːm,428
meː,2167
eːk,310
kp,647
kt,692
tɔː,573
iːpʰ,259
pʰɯː,216
ɯː้,996
ʔaː,4266
kaː,2636
tn,2304
ho,1898
ɛt,1555
tŋ,688
้pʰ,1255
mʔ,361
sɯ,2129
ŋɔː,915
่t,763
ʔ็,901
kpʰ,602
aːs,2555
aːf,544
saː,4634
mp,557
to,2781
iːtʰ,402
tʰa,13428
leː,2522
tpʰ,557
pʰa,3222
atʰ,9529
tʰu,1484
uʔ,1072
ʔ์,902
์t,875
ŋๆ,214
ๆpʰ,15
mtʰ,961
่ɔː,8584
้f,161
fa,1499
nw,578
ab,11481
bo,3388
kʰeː,10761
hɛː,1761
a̯w,398
wk,1050
้tʰ,2250
้ŋ,6306
ktʰ,605
aːpʰ,983
ɛtʰ,579
mr,857
ro,3434
wb,169
ba,6279
wm,312
aːtʰ,3769
aːd,2057
nk,1579
do,1263
t้,3049
oj,2949
apʰ,3699
ak,7201
n็,147
็d,861
่ʔ,706
pʰl,657
la,4675
jpʰ,1603
pʰo,1773
nt,847
taː,2540
mo,1849
ni,1255
id,1770
ob,1335
bn,513
at,10222
mt͡ɕʰ,432
t͡ɕʰa,3853
siː,2889
่p,907
iːt,412
tw,1038
tʰi,1951
j์,2349
wŋ,216
t͡ɕa,7662
n์,2297
์l,787
daː,4175
t่,6481
ŋb,949
aːʔ,4347
pʰeː,3725
eːɯː,4071
ɯː่,5965
ɔːt͡ɕʰ,191
้p,1719
oh,4504
hm,680
maː,5616
ja,5685
sa,8424
mkʰ,1226
kʰa,5804
่k,1217
mh,1896
nd,1735
rʉ,149
ʉd,33
duː,1091
piː,792
ɔːt,1535
ŋs,1600
ŋd,764
้d,765
ŋtʰ,2127
rɔː,1594
kl,2033
ɛh,554
่l,466
ๆd,32
jt͡ɕʰ,719
eː่,682
niː,3575
iː้,3038
้b,626
npʰ,1412
ɛkʰ,1222
kʰr,1377
ŋkʰ,3483
ŋʔ,1092
iːn,603
kt͡ɕʰ,198
ๆl,27
ɛs,612
w์,473
naː,3782
ʔu,219
ut,4030
ri,3118
ib,1985
buː,1383
uːr,108
์p,539
pa,5928
jd,739
js,1521
iːt͡ɕʰ,481
t͡ɕʰiː,698
th,600
ɛːw,227
jp,800
jm,1238
bi,770
np,1315
aːb,2491
pl,772
nh,1582
nr,1205
br,1143
์n,440
jn,1379
ɛb,509
iːp,537
ɔːw,436
์h,1033
iːl,599
luː,1056
uːk,1495
kd,325
wiː,445
jtʰ,2127
eːb,680
iːs,294
์b,276
ɛm,821
mɛː,581
ɛːn,1045
ts,1065
tt,730
์t͡ɕʰ,185
ŋaː,486
้ɔː,4466
jkʰ,2854
kʰl,253
nb,804
t͡ɕʰaː,6787
jh,1473
ji,1740
iŋ,846
kʰuː,146
่r,807
reː,4451
eːaː,12452
nu,698
us,218
mb,554
bɛː,165
ɛːb,68
at͡ɕʰ,4874
mɔː,1141
j่,4660
ɔːb,2045
af,583
fuː,275
uːŋ,451
jʔ,709
้kʰ,2190
bkʰ,1390
่w,1764
่kʰ,1836
์d,1034
์kʰ,1213
aːh,10195
jl,966
pw,940
kɛː,2266
่pʰ,1796
teː,386
็m,812
iːɔː,102
ɔːa,137
nn,2125
ɛk,1403
ttʰ,1769
lɯː,859
ɔːn,2518
jw,807
uːtʰ,733
tʰɤ,1078
่tʰ,2049
้s,1064
่t͡ɕ,916
haː,2448
bb,405
tb,713
kʰiː,459
ws,99
ap,4368
tʰɔː,679
eːt,3006
si,3747
iʔ,3814
ɛd,553
่d,855
iːj,1433
aːr,3399
็tʰ,327
tʰuː,1371
ks,1648
็t͡ɕ,685
็s,219
seː,3040
nkʰ,2280
์s,699
ɛn,595
kk,542
wj,212
jo,2338
opʰ,294
is,1388
su,1009
eːr,4422
aːa,1887
ju,466
ŋw,397
้l,566
ru,981
up,44
ŋr,1425
ɔːtʰ,577
eːh,4691
hoː,4456
oːw,3915
h์,7462
์pʰ,1474
ɛf,96
้t,717
eːj,714
fo,78
ɛj,429
tɛː,2288
iːh,288
aːt͡ɕ,3295
om,1520
liː,762
iːd,346
baː,1533
tʰaː,2851
ŋt͡ɕ,1061
muː,346
์t͡ɕ,954
t͡ɕɯ,1790
ɯŋ,3147
t͡ɕi,162
hn,1165
ʔeː,5262
eːd,300
deː,432
nʔ,1291
jɔː,973
uːl,714
eːm,758
bp,753
้h,1201
mk,1428
uː้,4194
ɛr,381
้t͡ɕʰ,537
้j,717
kʔ,319
t͡ɕʰɯː,721
ɔːkʰ,1044
ɔːp,1933
pi,114
it͡ɕʰ,252
t͡ɕʰoː,111
oːn,2119
bpʰ,772
il,442
iːr,425
ɔːd,446
hɔː,183
ɔːm,1747
lɔː,564
ki,736
ih,267
eːtʰ,247
ʔoː,1027
oːp,31
jk,1315
ʔa,2601
uːf,29
feː,321
ti,2298
tʰr,870
wn,407
ɛːl,161
uk,1640
kʰaː,1196
nɛː,267
pʰuː,4447
nɔː,1244
kʰo,2541
้ʔ,441
ptʰ,48
p์,88
pʰaː,851
mpʰ,885
uːw,287
md,536
้r,1285
์k,788
bʔ,299
mj,132
bs,756
ŋt͡ɕʰ,641
kʰoː,634
km,681
tk,1952
hj,224
tʰɤː,333
ɤːm,24
mt͡ɕ,489
ɔːt͡ɕ,537
ɤːw,22
tu,320
ut͡ɕʰ,128
jt͡ɕ,694
kb,212
ɛt͡ɕ,448
nj,608
ŋj,712
ŋuː,31
uːn,1199
่t͡ɕʰ,684
rɯː,2751
ๆn,24
tɛ,55
uːt͡ɕ,33
์m,625
ɔːh,815
้k,1853
tp,425
keː,1070
็b,289
็ʔ,148
ml,1110
ɛʔ,795
eːw,437
pb,253
un,622
ns,1624
a̯ŋ,2767
t็,311
nɤ,358
ɤn,870
tuː,1454
uːa̯,2722
a̯t͡ɕ,235
lo,1316
k้,2463
a̯s,162
bɔː,517
hr,322
t͡ɕʰɛː,131
utʰ,56
้t͡ɕ,634
bh,381
pt,100
ip,708
t์,1333
ɔːs,836
bt͡ɕʰ,607
huː,838
a̯kʰ,352
fk,10
tʰeː,978
nf,163
pʰɤ,72
์j,138
kh,667
bu,3073
okʰ,170
ut͡ɕ,14
nt͡ɕ,1408
pt͡ɕʰ,51
eːŋ,311
ŋɯː,1
soː,180
oːm,773
pŋ,65
t͡ɕʰo,340
lu,625
um,1054
jɯː,333
ir,222
์ʔ,300
uːb,233
bw,155
li,554
mu,197
btʰ,568
p้,309
suː,702
ʔi,2659
pt͡ɕ,1421
ʔiː,1366
ɔːaː,161
eːiː,513
kɛ,514
uːt͡ɕʰ,1293
kf,60
pʰɔː,246
koː,185
kʰɛː,242
m่,183
tʰɯ,1374
oːr,591
่j,862
jt,781
k่,853
uːd,812
oːh,1290
hi,1308
ɔː้,68
paː,180
dɤ,364
ɤm,203
์w,501
tʰoː,328
oːt,578
bl,300
pn,128
eːt͡ɕ,5
็t,250
oːs,1311
bt,221
ɯːa̯,3250
noː,311
oːd,97
ɔːeː,88
nt͡ɕʰ,1095
ɔːi,159
hu,231
uj,91
uːs,423
ɔːl,237
kuː,387
ŋf,165
fiː,450
ɔːf,177
nๆ,34
ๆh,24
bt͡ɕ,301
tʔ,632
poː,170
tʰɛː,822
์r,132
oːʔ,805
sɯː,341
